item_id,user_id,country,item_category,brand,price_eur,date_posted,date_sold,shipping_type,likes_count,user_rating
18660,u1388,Germany,Bags,Gucci,38.35,2024-07-19,2024-07-25,Pickup,6,4.4
18661,u3965,Germany,Jeans,Nike,33.33,2025-02-11,2025-02-18,Standard,4,3.9
18662,u8773,Netherlands,Tops,Gucci,46.87,2024-02-14,2024-02-28,Drop-off,4,4.4
18663,u8396,Poland,Bags,Zara,47.88,2024-03-21,2024-04-09,Standard,4,4.0
18664,u2723,Lithuania,Sneakers,Gucci,3.0,2024-03-14,,Drop-off,3,5.0
18665,u9796,Lithuania,Sneakers,Nike,30.87,2024-12-06,2024-12-25,Standard,3,4.6
18666,u2819,Poland,Tops,Zara,12.47,2024-12-06,,Pickup,9,4.4
18667,u2922,France,Bags,H&M,44.23,2024-07-05,2024-07-31,Drop-off,4,4.3
18668,u6471,Lithuania,Sneakers,Gucci,17.59,2025-02-05,2025-02-20,Pickup,6,4.6
18669,u1531,Spain,Jackets,H&M,32.95,2024-04-17,2024-04-19,Drop-off,4,4.0
18670,u7919,Lithuania,Bags,Balenciaga,32.77,2024-02-14,2024-02-24,Pickup,4,4.0
18671,u1193,Lithuania,Tops,Nike,10.6,2024-05-13,2024-05-24,Standard,7,4.1
18672,u3565,Germany,Bags,Balenciaga,14.1,2025-06-11,,Standard,6,3.8
18673,u1931,Spain,Jackets,Levi’s,49.53,2024-07-04,2024-07-08,Pickup,5,4.1
18674,u8528,Germany,Tops,Zara,3.0,2025-05-04,,Standard,8,4.9
18675,u8352,Germany,Sneakers,Levi’s,14.78,2024-05-05,2024-05-27,Pickup,4,4.5
18676,u2791,Poland,Dresses,Levi’s,30.67,2025-02-24,,Drop-off,5,4.6
18677,u6488,Germany,Jeans,Gucci,16.48,2024-04-25,2024-05-02,Pickup,2,4.5
18678,u4351,Netherlands,Tops,Adidas,23.08,2025-06-18,,Drop-off,6,4.5
18679,u2714,Netherlands,Jackets,Balenciaga,21.05,2025-01-10,,Pickup,6,4.4
18680,u2626,Spain,Jeans,Adidas,20.21,2025-03-03,,Pickup,7,4.9
18681,u4297,Netherlands,Bags,Balenciaga,42.88,2024-04-22,2024-05-20,Drop-off,5,4.7
18682,u5408,Poland,Bags,Gucci,20.32,2024-03-24,2024-04-02,Drop-off,8,4.2
18683,u8802,Netherlands,Jackets,Nike,29.21,2024-08-04,2024-08-29,Drop-off,2,4.3
18684,u8706,Spain,Tops,Levi’s,41.06,2024-07-20,2024-08-04,Standard,4,4.3
18685,u6385,Netherlands,Tops,Zara,28.23,2024-11-07,2024-11-16,Pickup,3,4.6
18686,u4305,France,Sneakers,Gucci,28.43,2024-01-30,,Pickup,4,4.7
18687,u8448,Lithuania,Jeans,Zara,21.05,2024-10-01,2024-10-16,Pickup,6,4.1
18688,u8992,Netherlands,Sneakers,Balenciaga,58.36,2025-06-30,2025-07-15,Drop-off,4,4.6
18689,u9419,Netherlands,Dresses,Nike,38.46,2024-10-14,2024-10-30,Drop-off,4,4.8
18690,u9174,Netherlands,Sneakers,H&M,31.02,2024-09-03,2024-09-10,Pickup,6,4.7
18691,u6200,Netherlands,Tops,H&M,59.75,2025-07-01,2025-07-09,Drop-off,2,4.7
18692,u3486,Germany,Tops,Adidas,22.73,2024-10-09,2024-10-11,Standard,6,4.8
18693,u9608,France,Jackets,Levi’s,17.63,2024-06-04,2024-06-21,Standard,5,4.5
18694,u4736,France,Tops,Adidas,8.35,2024-02-15,2024-03-02,Pickup,7,4.8
18695,u1515,Germany,Jeans,H&M,54.41,2025-02-17,2025-02-28,Pickup,6,4.1
18696,u8440,France,Tops,Gucci,36.46,2024-10-07,2024-10-17,Drop-off,4,4.0
18697,u4853,France,Jeans,Gucci,44.75,2024-07-04,2024-07-08,Drop-off,5,5.0
18698,u2120,Netherlands,Dresses,H&M,26.62,2024-11-30,2024-12-01,Pickup,6,4.6
18699,u2743,Netherlands,Jackets,Nike,55.22,2024-12-17,2024-12-21,Pickup,4,4.8
18700,u1751,France,Jackets,Levi’s,20.8,2025-03-07,2025-03-21,Pickup,8,4.8
18701,u4385,Lithuania,Tops,Levi’s,19.21,2024-04-19,2024-05-18,Drop-off,6,4.5
18702,u8419,Poland,Tops,Gucci,72.86,2024-05-10,,Pickup,5,4.8
18703,u5769,France,Bags,Nike,32.91,2024-04-05,2024-04-21,Pickup,3,4.2
18704,u4530,Poland,Jeans,Levi’s,8.69,2025-01-18,,Drop-off,5,4.9
18705,u1675,France,Bags,H&M,23.57,2025-01-25,2025-02-10,Drop-off,5,4.3
18706,u3586,France,Jackets,H&M,55.2,2024-06-19,2024-06-24,Drop-off,3,4.2
18707,u9636,France,Sneakers,H&M,34.5,2024-02-14,2024-02-18,Pickup,3,4.8
18708,u1848,Poland,Tops,Levi’s,8.83,2025-01-21,2025-01-22,Drop-off,4,3.8
18709,u7234,Poland,Tops,Balenciaga,49.77,2024-11-22,,Pickup,4,5.0
18710,u8824,Germany,Sneakers,Adidas,23.38,2024-07-12,2024-07-26,Drop-off,3,4.5
18711,u3184,Germany,Tops,Balenciaga,46.23,2024-11-10,2024-11-25,Pickup,4,5.0
18712,u3278,France,Jeans,Zara,26.36,2024-03-04,2024-04-01,Drop-off,3,4.2
18713,u7564,Poland,Jackets,H&M,15.24,2024-12-30,,Drop-off,6,4.1
18714,u9174,Lithuania,Jeans,Balenciaga,43.59,2024-03-13,2024-04-01,Drop-off,6,4.1
18715,u7503,Netherlands,Bags,Balenciaga,10.52,2024-08-11,,Drop-off,6,5.0
18716,u7434,Lithuania,Sneakers,Nike,16.77,2024-05-24,2024-05-31,Drop-off,3,4.2
18717,u6578,Spain,Tops,Balenciaga,36.36,2025-01-18,2025-01-26,Pickup,5,4.5
18718,u3565,Germany,Sneakers,Nike,6.96,2025-04-07,2025-04-18,Pickup,7,4.0
18719,u5746,Spain,Jackets,Balenciaga,46.32,2025-03-20,2025-03-21,Standard,2,5.0
18720,u3002,Spain,Bags,Gucci,52.13,2025-05-16,2025-05-23,Pickup,8,4.8
18721,u7963,Germany,Tops,Balenciaga,24.98,2024-11-16,,Drop-off,2,5.0
18722,u2198,Spain,Bags,Levi’s,25.53,2025-05-25,2025-05-31,Drop-off,5,4.6
18723,u2924,France,Jackets,Zara,29.49,2025-06-06,2025-06-17,Standard,3,4.9
18724,u9437,Germany,Dresses,Nike,36.06,2024-02-13,2024-02-24,Pickup,5,4.9
18725,u9547,France,Sneakers,Gucci,23.03,2024-12-09,2024-12-29,Standard,6,4.4
18726,u6538,Poland,Bags,Levi’s,43.79,2024-05-01,2024-05-20,Standard,6,4.9
18727,u4679,France,Bags,H&M,33.94,2025-01-29,,Pickup,10,4.8
18728,u7542,Germany,Dresses,Nike,14.47,2025-06-15,,Pickup,3,4.5
18729,u7726,Poland,Sneakers,Adidas,30.85,2025-06-08,2025-06-14,Drop-off,5,4.8
18730,u6859,Netherlands,Bags,Balenciaga,51.72,2025-04-29,2025-05-14,Pickup,3,4.5
18731,u2158,France,Dresses,Gucci,15.51,2024-06-11,2024-06-28,Pickup,3,4.4
18732,u5375,Germany,Dresses,Nike,46.9,2024-06-14,2024-07-02,Drop-off,1,3.8
18733,u3073,Poland,Bags,Levi’s,24.22,2024-08-31,2024-09-05,Drop-off,6,4.1
18734,u7132,France,Sneakers,Levi’s,20.5,2024-07-25,2024-08-05,Drop-off,8,4.2
18735,u2267,Netherlands,Tops,Adidas,29.85,2024-01-27,2024-01-28,Standard,6,5.0
18736,u3160,Lithuania,Dresses,Zara,3.0,2025-06-24,2025-07-11,Standard,4,5.0
18737,u7651,Netherlands,Dresses,Balenciaga,47.53,2024-02-22,2024-02-27,Pickup,5,4.3
18738,u7935,Poland,Sneakers,Levi’s,38.24,2024-11-10,,Drop-off,7,5.0
18739,u2312,Lithuania,Sneakers,Zara,45.97,2024-09-05,,Drop-off,7,4.9
18740,u3871,Poland,Tops,Nike,8.52,2024-03-15,,Standard,5,4.6
18741,u8620,Netherlands,Bags,Zara,25.71,2024-03-06,,Standard,8,4.4
18742,u3281,Spain,Dresses,Levi’s,26.05,2024-07-01,2024-07-28,Pickup,7,4.9
18743,u8328,Germany,Jackets,Balenciaga,22.4,2025-04-05,,Drop-off,4,4.7
18744,u3213,Netherlands,Tops,Gucci,4.04,2024-06-30,2024-07-20,Pickup,6,4.7
18745,u9608,France,Jackets,Gucci,28.83,2024-11-17,2024-12-04,Standard,9,5.0
18746,u9800,Germany,Sneakers,Balenciaga,25.51,2024-05-01,,Drop-off,8,4.1
18747,u1740,Netherlands,Tops,Adidas,4.9,2024-02-27,,Drop-off,5,4.2
18748,u7263,Poland,Tops,H&M,3.0,2025-03-20,,Pickup,2,4.8
18749,u1931,Netherlands,Jackets,Levi’s,27.73,2025-02-24,,Pickup,1,5.0
18750,u9702,France,Jeans,Levi’s,23.25,2024-05-15,2024-05-26,Standard,4,4.6
18751,u8466,France,Dresses,Balenciaga,3.0,2024-07-30,2024-08-13,Pickup,4,4.4
18752,u4271,Poland,Jackets,Gucci,24.1,2025-06-01,,Standard,5,4.3
18753,u5165,Germany,Sneakers,Levi’s,39.66,2025-02-01,2025-03-01,Pickup,4,4.7
18754,u3100,Poland,Tops,Adidas,30.53,2025-06-09,2025-06-15,Drop-off,2,4.2
18755,u1714,France,Jackets,Adidas,26.62,2024-01-10,2024-02-02,Drop-off,4,4.4
18756,u5157,France,Jackets,Adidas,24.74,2024-01-22,2024-02-01,Drop-off,3,4.8
18757,u8166,France,Sneakers,Gucci,24.76,2025-06-22,2025-06-23,Standard,6,4.1
18758,u9881,Germany,Sneakers,Zara,64.84,2024-03-12,2024-03-29,Drop-off,5,4.3
18759,u6772,Netherlands,Tops,Zara,27.71,2024-11-02,2024-11-16,Standard,2,4.3
18760,u8896,France,Sneakers,Balenciaga,30.87,2024-04-28,,Drop-off,7,4.3
18761,u3967,Netherlands,Tops,Adidas,40.0,2024-10-11,2024-10-17,Drop-off,10,4.0
18762,u7648,Lithuania,Jackets,Balenciaga,26.51,2025-06-10,2025-06-16,Pickup,5,4.2
18763,u8519,Poland,Jeans,Levi’s,38.72,2024-09-02,2024-09-05,Pickup,5,4.6
18764,u2243,Spain,Bags,H&M,21.04,2024-02-15,2024-02-19,Standard,8,5.0
18765,u5543,Netherlands,Sneakers,Balenciaga,36.64,2025-04-23,,Standard,7,4.4
18766,u1899,Spain,Bags,Levi’s,46.87,2024-07-18,2024-07-31,Standard,2,5.0
18767,u8950,Netherlands,Bags,Zara,47.37,2024-02-26,2024-03-08,Drop-off,7,5.0
18768,u8811,Lithuania,Tops,Adidas,3.0,2024-08-07,2024-08-18,Standard,4,4.9
18769,u8184,Spain,Jeans,Gucci,32.18,2024-11-27,2024-12-09,Standard,5,4.8
18770,u2735,Lithuania,Dresses,Gucci,43.25,2025-05-07,2025-06-01,Pickup,6,4.1
18771,u1921,France,Jeans,Zara,13.03,2024-04-17,2024-05-01,Drop-off,4,5.0
18772,u4157,Spain,Sneakers,Gucci,18.81,2024-09-17,,Pickup,7,3.9
18773,u3148,France,Sneakers,Gucci,28.38,2024-02-11,2024-02-23,Pickup,2,4.2
18774,u7691,Netherlands,Bags,H&M,37.29,2024-03-25,2024-03-30,Standard,1,4.8
18775,u1053,Germany,Sneakers,Zara,68.61,2024-08-21,2024-09-16,Drop-off,7,5.0
18776,u8588,Netherlands,Jackets,Zara,14.25,2024-04-13,,Pickup,4,4.8
18777,u1989,Germany,Sneakers,H&M,17.67,2024-11-27,2024-12-12,Drop-off,4,4.2
18778,u2817,Lithuania,Tops,Levi’s,22.65,2024-08-15,,Standard,5,5.0
18779,u8280,France,Dresses,H&M,42.11,2024-02-14,2024-02-28,Pickup,4,4.3
18780,u5195,Poland,Jeans,H&M,21.84,2024-10-01,2024-10-24,Drop-off,1,4.7
18781,u9154,Lithuania,Jackets,Gucci,17.63,2025-01-12,,Drop-off,5,4.5
18782,u8757,Spain,Jackets,Balenciaga,27.64,2025-06-07,2025-06-28,Drop-off,6,4.6
18783,u2283,France,Dresses,Zara,17.6,2024-04-13,2024-05-11,Pickup,7,4.4
18784,u6322,Lithuania,Dresses,Nike,24.49,2025-04-19,2025-05-07,Standard,3,4.4
18785,u8186,Spain,Jackets,H&M,46.69,2025-06-13,2025-07-01,Standard,9,4.7
18786,u4150,Germany,Jackets,Zara,10.57,2024-09-17,2024-10-13,Pickup,1,4.0
18787,u4415,Germany,Jackets,Levi’s,22.1,2025-03-10,2025-04-08,Standard,5,4.0
18788,u6541,Netherlands,Dresses,Levi’s,6.65,2025-02-03,,Standard,9,4.5
18789,u4505,Netherlands,Jackets,Balenciaga,21.27,2024-05-31,2024-06-19,Drop-off,7,4.4
18790,u9818,France,Jackets,Nike,45.93,2024-08-10,2024-09-06,Standard,3,4.3
18791,u2369,Lithuania,Tops,Nike,14.42,2024-12-23,2025-01-12,Pickup,5,5.0
18792,u7042,Poland,Bags,Nike,13.37,2024-10-20,2024-11-17,Standard,4,5.0
18793,u4605,Spain,Tops,Levi’s,37.3,2024-11-11,2024-11-12,Drop-off,5,3.9
18794,u8405,Netherlands,Bags,H&M,23.87,2025-03-02,,Pickup,3,5.0
18795,u4277,Poland,Sneakers,Balenciaga,59.59,2024-05-14,2024-05-23,Standard,3,4.4
18796,u7002,Spain,Jeans,Gucci,22.89,2024-10-24,2024-10-25,Pickup,4,4.9
18797,u9579,Netherlands,Bags,Zara,30.42,2025-05-02,2025-05-08,Pickup,3,3.8
18798,u1520,Spain,Jeans,Balenciaga,18.55,2024-07-31,2024-08-13,Drop-off,7,4.6
18799,u7133,Poland,Sneakers,Zara,42.73,2025-01-15,2025-01-24,Standard,5,5.0
18800,u2421,Netherlands,Sneakers,Gucci,25.42,2025-01-25,2025-02-05,Standard,7,4.3
18801,u2126,Netherlands,Bags,Adidas,32.25,2025-06-25,2025-06-30,Drop-off,11,5.0
18802,u8629,Poland,Jeans,Gucci,23.12,2024-12-21,2025-01-11,Standard,5,4.2
18803,u9864,Poland,Jackets,Balenciaga,38.11,2024-07-09,2024-07-13,Pickup,7,4.1
18804,u9403,Poland,Dresses,Levi’s,47.64,2024-02-17,2024-03-17,Drop-off,6,4.5
18805,u9669,France,Sneakers,Levi’s,31.53,2024-02-05,2024-03-04,Drop-off,5,4.5
18806,u7303,Germany,Sneakers,Gucci,55.2,2024-08-20,2024-09-13,Pickup,6,4.4
18807,u2428,Germany,Sneakers,Levi’s,52.16,2024-10-16,2024-10-28,Standard,6,4.6
18808,u4678,Netherlands,Sneakers,Nike,38.7,2024-08-10,2024-09-08,Pickup,2,4.5
18809,u4073,Poland,Bags,Gucci,54.08,2024-09-29,2024-10-05,Drop-off,3,5.0
18810,u8991,Spain,Jackets,H&M,32.73,2025-02-03,,Pickup,5,4.0
18811,u6243,Poland,Sneakers,Gucci,25.52,2025-01-12,2025-01-27,Drop-off,5,3.7
18812,u2394,France,Jackets,Zara,42.3,2025-04-13,2025-04-25,Standard,5,3.9
18813,u4934,Netherlands,Dresses,Levi’s,3.0,2024-01-07,2024-01-11,Drop-off,3,4.7
18814,u7078,France,Sneakers,Balenciaga,30.57,2025-06-11,2025-07-09,Standard,3,4.4
18815,u8402,Germany,Dresses,Gucci,25.2,2025-03-21,2025-04-03,Pickup,4,4.4
18816,u9969,Germany,Bags,Adidas,13.02,2024-12-19,2025-01-03,Pickup,5,4.7
18817,u9150,Poland,Tops,Gucci,45.96,2024-04-29,,Standard,6,4.6
18818,u2227,France,Jeans,H&M,9.45,2025-01-02,2025-01-03,Pickup,9,4.2
18819,u5204,Netherlands,Jeans,Nike,28.22,2024-06-30,,Pickup,4,4.2
18820,u5309,Lithuania,Jackets,Gucci,15.52,2025-04-09,2025-04-12,Pickup,9,4.5
18821,u9477,Poland,Jeans,Nike,46.56,2025-05-11,,Standard,6,4.5
18822,u5774,Poland,Dresses,H&M,36.23,2024-03-19,,Pickup,7,4.4
18823,u9037,Netherlands,Dresses,Balenciaga,43.74,2025-05-03,2025-05-22,Pickup,2,4.3
18824,u9541,Lithuania,Jeans,Levi’s,11.85,2024-10-19,2024-11-02,Pickup,6,4.5
18825,u1766,France,Dresses,Zara,36.44,2025-03-12,2025-04-09,Drop-off,8,4.2
18826,u1853,Germany,Bags,Levi’s,54.66,2024-09-17,2024-09-29,Standard,3,4.7
18827,u6997,Germany,Dresses,Balenciaga,38.41,2024-04-01,,Pickup,6,4.4
18828,u5804,France,Tops,Nike,20.4,2025-02-21,2025-02-24,Pickup,3,4.5
18829,u3276,Germany,Bags,Zara,27.99,2024-11-13,2024-12-10,Drop-off,3,4.4
18830,u3567,Netherlands,Jackets,Gucci,61.94,2025-02-08,2025-03-04,Pickup,4,4.3
18831,u3376,France,Tops,Gucci,25.12,2024-10-21,,Standard,8,4.0
18832,u3347,France,Bags,Zara,65.62,2024-04-02,2024-04-16,Pickup,3,3.9
18833,u2355,Lithuania,Jackets,Levi’s,30.33,2024-06-10,2024-06-24,Pickup,6,4.8
18834,u1839,Germany,Bags,Levi’s,27.13,2025-03-17,2025-03-22,Standard,4,3.6
18835,u5914,Germany,Sneakers,Zara,3.0,2024-06-28,,Standard,4,4.4
18836,u5324,Germany,Bags,Levi’s,47.45,2025-05-14,,Pickup,2,5.0
18837,u1504,Lithuania,Sneakers,Adidas,23.05,2025-05-17,2025-05-24,Standard,6,5.0
18838,u1019,Poland,Dresses,Nike,22.23,2024-09-06,2024-10-03,Drop-off,4,4.5
18839,u1734,Netherlands,Jackets,Nike,30.26,2024-10-27,2024-11-04,Standard,5,4.8
18840,u9527,Germany,Dresses,Gucci,20.93,2025-05-01,2025-05-02,Standard,6,4.4
18841,u1136,Spain,Jeans,H&M,38.8,2024-09-06,2024-09-25,Standard,3,4.6
18842,u8305,France,Sneakers,Nike,60.83,2024-03-11,,Standard,8,4.1
18843,u2192,France,Bags,Zara,39.97,2024-07-02,,Standard,6,4.3
18844,u4277,Germany,Tops,Adidas,53.73,2024-03-02,,Standard,3,4.9
18845,u6782,Spain,Jackets,H&M,39.66,2025-04-30,2025-05-19,Drop-off,7,4.8
18846,u4601,Spain,Bags,Balenciaga,33.94,2025-01-06,2025-02-04,Pickup,6,5.0
18847,u1401,Poland,Jackets,Adidas,30.82,2024-08-21,2024-09-05,Pickup,5,4.0
18848,u4348,France,Tops,Adidas,42.59,2024-08-20,,Drop-off,7,5.0
18849,u7051,France,Jackets,Balenciaga,21.49,2025-03-15,2025-04-04,Pickup,2,4.8
18850,u6798,Germany,Bags,Levi’s,46.17,2024-03-07,2024-03-25,Pickup,5,3.9
18851,u4142,Poland,Dresses,Balenciaga,21.2,2025-03-23,,Standard,7,4.9
18852,u4440,Netherlands,Jackets,Zara,30.49,2025-06-07,,Drop-off,7,4.8
18853,u1672,Poland,Jackets,Zara,21.41,2024-04-25,,Standard,3,4.4
18854,u8494,Netherlands,Dresses,Levi’s,13.8,2024-01-06,,Standard,1,4.6
18855,u1149,Spain,Sneakers,Gucci,42.44,2025-04-03,2025-04-22,Drop-off,4,3.7
18856,u3687,Netherlands,Tops,Zara,31.83,2024-12-03,2024-12-16,Standard,7,5.0
18857,u2147,France,Bags,Nike,26.4,2024-03-07,2024-03-29,Pickup,1,4.6
18858,u8432,Netherlands,Sneakers,Adidas,22.35,2024-09-27,,Standard,6,4.2
18859,u5038,Lithuania,Sneakers,H&M,87.58,2024-02-17,,Drop-off,5,4.8
18860,u7550,France,Dresses,Gucci,50.19,2025-04-12,,Drop-off,6,4.6
18861,u4825,Netherlands,Jeans,Gucci,14.85,2024-01-07,,Pickup,2,5.0
18862,u5120,Poland,Dresses,Balenciaga,65.4,2025-01-12,2025-01-21,Pickup,9,4.3
18863,u6813,Poland,Sneakers,Levi’s,42.45,2024-07-13,2024-07-24,Standard,1,4.3
18864,u3278,France,Jackets,H&M,12.69,2025-03-08,2025-03-31,Standard,10,4.4
18865,u9575,Lithuania,Dresses,Gucci,45.86,2025-04-25,2025-05-11,Drop-off,9,5.0
18866,u8559,France,Tops,Nike,41.73,2024-04-12,2024-05-01,Drop-off,4,4.3
18867,u3079,Germany,Bags,Gucci,46.74,2024-05-18,2024-05-26,Drop-off,5,4.7
18868,u9690,Germany,Dresses,Zara,36.52,2024-08-06,,Drop-off,5,5.0
18869,u2312,Spain,Sneakers,Levi’s,39.84,2024-01-14,2024-02-01,Drop-off,7,4.0
18870,u6768,Lithuania,Jeans,H&M,20.94,2024-08-16,2024-08-22,Standard,3,4.3
18871,u9188,Poland,Sneakers,H&M,53.3,2024-05-31,2024-06-28,Standard,6,5.0
18872,u7475,Poland,Tops,Zara,32.18,2025-04-14,2025-04-30,Pickup,3,4.7
18873,u5472,Netherlands,Tops,Balenciaga,32.97,2025-01-21,2025-01-31,Standard,4,5.0
18874,u5436,France,Jackets,Zara,33.32,2025-03-06,2025-03-16,Drop-off,4,4.1
18875,u5980,Poland,Dresses,Zara,55.27,2025-06-25,,Drop-off,3,5.0
18876,u1453,Poland,Tops,Adidas,19.0,2025-03-03,,Standard,4,4.7
18877,u1695,Spain,Jackets,Levi’s,42.92,2024-04-17,,Drop-off,1,4.2
18878,u4019,Poland,Jackets,Balenciaga,57.87,2025-05-15,2025-06-04,Drop-off,5,3.5
18879,u6516,Lithuania,Dresses,Zara,46.34,2024-11-12,2024-12-10,Standard,4,5.0
18880,u8615,France,Tops,Gucci,26.44,2024-10-23,2024-11-09,Standard,6,4.9
18881,u1055,Netherlands,Jackets,Gucci,37.75,2024-02-18,2024-03-03,Standard,4,3.8
18882,u1801,Spain,Bags,Levi’s,44.88,2024-11-22,2024-12-13,Pickup,3,3.7
18883,u3669,Poland,Sneakers,Nike,17.32,2024-02-17,2024-02-28,Pickup,8,4.7
18884,u6856,Lithuania,Dresses,Gucci,6.21,2025-05-29,2025-06-12,Drop-off,3,3.9
18885,u5051,France,Dresses,Adidas,47.05,2024-05-18,2024-05-30,Drop-off,5,4.3
18886,u7602,Poland,Bags,Zara,23.29,2024-01-07,2024-01-17,Pickup,1,4.7
18887,u8237,Lithuania,Sneakers,Nike,25.39,2024-11-03,2024-11-15,Standard,2,4.4
18888,u8732,Lithuania,Sneakers,Gucci,46.69,2024-10-25,2024-11-04,Pickup,6,4.4
18889,u3302,Lithuania,Tops,Nike,51.0,2025-04-11,,Drop-off,3,4.0
18890,u8058,Spain,Bags,Gucci,51.5,2024-08-30,2024-09-02,Drop-off,6,5.0
18891,u8970,Poland,Jeans,Zara,40.04,2025-05-22,2025-06-14,Pickup,9,4.2
18892,u6179,Lithuania,Jeans,Adidas,47.2,2025-05-23,,Pickup,4,4.3
18893,u9359,Germany,Dresses,Levi’s,10.39,2025-04-19,,Pickup,7,4.4
18894,u6066,Germany,Tops,H&M,13.66,2025-01-25,,Pickup,5,4.0
18895,u1918,Lithuania,Dresses,Gucci,37.99,2024-10-28,2024-11-08,Pickup,6,4.5
18896,u5920,Spain,Jeans,Gucci,33.44,2025-02-16,2025-02-19,Drop-off,8,3.8
18897,u8587,Poland,Jackets,Balenciaga,7.9,2025-02-20,2025-02-28,Drop-off,7,4.9
18898,u6029,Spain,Jackets,H&M,8.19,2024-04-18,2024-05-03,Drop-off,6,4.4
18899,u4927,Spain,Jeans,Balenciaga,26.37,2024-11-17,2024-11-28,Drop-off,5,4.5
18900,u8002,Poland,Jeans,Levi’s,43.61,2024-05-07,2024-05-19,Pickup,3,4.8
18901,u3748,France,Jackets,Adidas,49.43,2024-07-21,2024-08-19,Pickup,5,3.9
18902,u8106,Germany,Sneakers,Gucci,11.58,2024-06-20,2024-07-13,Drop-off,4,4.9
18903,u3356,France,Tops,Zara,28.98,2025-03-02,2025-03-14,Standard,8,4.6
18904,u8592,Germany,Sneakers,Balenciaga,29.71,2025-06-26,2025-07-20,Standard,2,4.2
18905,u8859,Netherlands,Jackets,Levi’s,39.9,2024-02-29,2024-03-16,Pickup,3,4.5
18906,u2665,Lithuania,Dresses,Levi’s,36.68,2025-01-12,,Standard,6,4.5
18907,u3558,Lithuania,Dresses,Adidas,13.5,2024-10-13,2024-10-30,Drop-off,3,4.1
18908,u7365,Spain,Sneakers,Nike,55.89,2024-10-23,2024-11-03,Drop-off,3,4.8
18909,u5365,Lithuania,Sneakers,Adidas,41.13,2024-05-09,2024-05-20,Drop-off,3,4.1
18910,u4421,Spain,Sneakers,H&M,33.58,2024-06-15,2024-06-25,Standard,3,4.8
18911,u3266,Lithuania,Dresses,Adidas,25.39,2025-05-04,2025-05-22,Drop-off,4,4.3
18912,u4747,France,Sneakers,Gucci,3.0,2024-06-16,2024-06-21,Pickup,3,4.1
18913,u4676,Germany,Sneakers,Levi’s,13.82,2024-06-09,2024-06-16,Pickup,6,5.0
18914,u5806,Lithuania,Sneakers,Nike,35.92,2025-01-14,2025-01-17,Drop-off,9,5.0
18915,u6314,Germany,Jackets,Gucci,49.05,2024-04-04,2024-04-21,Pickup,6,4.3
18916,u8460,Spain,Jeans,Balenciaga,67.09,2024-11-21,2024-12-09,Standard,5,5.0
18917,u9453,Lithuania,Bags,Zara,35.9,2024-11-06,,Pickup,2,4.1
18918,u6887,Lithuania,Bags,Adidas,37.45,2024-03-23,2024-03-28,Drop-off,5,4.3
18919,u1876,Lithuania,Dresses,Levi’s,18.92,2024-01-12,2024-01-14,Standard,3,4.5
18920,u6160,Germany,Bags,Levi’s,55.14,2025-06-18,2025-06-29,Standard,6,3.9
18921,u9561,Spain,Jackets,Gucci,36.89,2024-09-26,2024-10-23,Pickup,7,5.0
18922,u9330,Netherlands,Sneakers,H&M,32.83,2024-10-29,2024-11-09,Standard,11,4.5
18923,u2667,France,Dresses,Nike,32.65,2024-03-20,2024-04-18,Pickup,1,4.3
18924,u2580,Germany,Jeans,Balenciaga,46.42,2025-02-11,2025-02-24,Pickup,4,4.4
18925,u7775,Netherlands,Dresses,Gucci,74.99,2025-02-05,2025-03-02,Drop-off,2,4.1
18926,u2613,France,Jeans,H&M,22.72,2025-01-02,2025-01-13,Drop-off,3,4.0
18927,u1555,Netherlands,Dresses,Balenciaga,40.66,2024-04-16,2024-05-04,Drop-off,6,4.9
18928,u7487,Lithuania,Sneakers,H&M,41.17,2024-12-01,2024-12-23,Standard,4,4.4
18929,u6699,Spain,Jeans,Levi’s,33.63,2024-12-22,2025-01-08,Drop-off,6,4.6
18930,u2148,Lithuania,Tops,H&M,45.88,2024-09-17,2024-10-06,Drop-off,7,4.5
18931,u4483,France,Jackets,Gucci,34.77,2024-11-02,,Pickup,6,5.0
18932,u8878,Poland,Dresses,Zara,63.57,2024-09-10,2024-09-15,Pickup,5,5.0
18933,u6465,Poland,Bags,Levi’s,33.39,2024-05-10,,Standard,5,4.3
18934,u6040,Poland,Jackets,H&M,58.76,2025-01-23,2025-01-29,Drop-off,5,4.7
18935,u3948,Lithuania,Sneakers,H&M,16.49,2025-06-04,2025-06-20,Drop-off,6,4.7
18936,u7207,Spain,Tops,Balenciaga,15.57,2025-06-20,2025-07-16,Standard,2,4.4
18937,u1378,Lithuania,Tops,Levi’s,30.18,2025-04-23,2025-04-26,Drop-off,5,4.5
18938,u5717,Lithuania,Tops,Gucci,29.37,2025-03-25,2025-04-16,Standard,7,4.7
18939,u4031,Poland,Sneakers,Balenciaga,26.26,2024-12-20,2025-01-18,Drop-off,6,3.7
18940,u8795,Poland,Jackets,Nike,35.75,2024-05-24,,Pickup,4,4.7
18941,u7857,Poland,Jeans,Levi’s,55.86,2024-01-02,,Standard,7,4.6
18942,u6067,Lithuania,Tops,Nike,39.35,2024-03-21,2024-04-10,Drop-off,7,4.8
18943,u3940,Germany,Sneakers,Nike,56.37,2024-08-10,,Drop-off,7,5.0
18944,u7240,Germany,Bags,Nike,46.91,2024-12-15,2025-01-05,Drop-off,4,4.6
